2, 7, 82, 2, 261, 2, 179, 0, 0, 1
1, 2, 7, 2, 1, 17, 2, 0, 0, 1
8, 2, 16, 44, 2, 61, 0, 0, 0, 1
35, 396, 8, 48, 63, 2, 162, 0, 0, 1
62, 36, 60, 2, 162, 2, 38, 2, 35, 1
92, 106, 1, 68, 141, 2, 68, 0, 0, 1
19, 7, 23, 1, 122, 2, 1, 0, 0, 1
12, 2, 8, 1, 476, 17, 8, 2, 0, 1
2, 13, 145, 1, 2, 72, 2, 2, 0, 1
2, 36, 2, 142, 206, 2, 2, 2, 0, 1
19, 49, 2, 529, 57, 4, 2, 0, 0, 1
51, 2, 2, 4, 145, 2, 2, 0, 0, 1
2, 7, 21, 2, 12, 2, 2, 0, 0, 1
1, 2, 17, 1, 2, 2, 14, 0, 0, 1
2, 7, 19, 2, 141, 2, 420, 0, 0, 1
35, 396, 2, 162, 94, 2, 2, 263, 0, 1
60, 33, 2, 62, 2, 2, 48, 519, 0, 1
60, 228, 2, 19, 2, 75, 2, 0, 0, 1
2, 36, 111, 26, 2, 131, 19, 0, 0, 1
65, 33, 2, 58, 8, 2, 0, 1, 0, 1
1, 7, 25, 131, 19, 2, 12, 0, 0, 1
75, 106, 57, 2, 2, 2, 2, 8, 0, 1
145, 28, 2, 2, 131, 40, 41, 0, 0, 1
65, 7, 2, 25, 12, 0, 0, 0, 0, 1
8, 2, 36, 2, 2, 58, 46, 5, 0, 1
44, 174, 2, 0, 8, 2, 2, 2, 0, 1
141, 31, 49, 2, 588, 2, 2, 0, 0, 1
2, 36, 6, 2, 8, 2, 2, 12, 125, 1
343, 237, 92, 58, 106, 2, 0, 0, 0, 1
2, 36, 2, 26, 2, 2, 12, 0, 0, 1
8, 49, 106, 1, 0, 0, 0, 0, 0, 1
1, 36, 145, 1, 2, 2, 0, 0, 0, 1
2, 7, 2, 322, 2, 1, 243, 0, 0, 1
29, 36, 542, 2, 2, 8, 2, 0, 0, 1
26, 228, 386, 2, 11, 0, 0, 0, 0, 1
2, 33, 9, 2, 2, 161, 0, 0, 0, 1
2, 36, 288, 221, 248, 23, 192, 0, 0, 1
111, 36, 2, 123, 1, 24, 0, 0, 0, 1
20, 7, 2, 87, 54, 2, 0, 0, 0, 1
2, 2, 2, 38, 2, 77, 0, 0, 0, 1
20, 174, 2, 2, 149, 64, 594, 0, 0, 1
2, 36, 75, 1, 2, 12, 2, 162, 0, 1
161, 33, 49, 2, 0, 0, 0, 0, 0, 1
19, 7, 2, 2, 54, 1, 88, 0, 0, 1
2, 36, 120, 8, 141, 2, 2, 31, 2, 1
34, 36, 141, 315, 2, 1, 0, 0, 0, 1
21, 7, 23, 17, 1, 2, 2, 0, 0, 1
51, 36, 141, 315, 2, 50, 0, 0, 0, 1
2, 36, 75, 17, 2, 2, 2, 0, 0, 1
19, 33, 8, 1, 2, 10, 25, 0, 0, 1
145, 36, 87, 152, 2, 8, 0, 0, 0, 1
2, 2, 64, 1, 17, 131, 8, 2, 0, 1
1, 76, 29, 23, 2, 2, 172, 0, 0, 1
1, 36, 2, 1, 2, 2, 1, 0, 0, 1
2, 28, 12, 2, 8, 131, 19, 0, 0, 1
35, 36, 8, 162, 8, 2, 2, 262, 0, 1
29, 36, 2, 2, 2, 12, 1, 0, 0, 1
2, 7, 2, 2, 2, 8, 162, 0, 0, 1
2, 7, 120, 2, 2, 98, 21, 106, 0, 1
29, 36, 2, 2, 2, 316, 1, 0, 0, 1
29, 33, 38, 2, 2, 7, 2, 0, 0, 1
51, 150, 347, 94, 2, 296, 1, 0, 0, 1
24, 18, 62, 68, 44, 0, 0, 0, 0, 1
77, 2, 2, 8, 23, 44, 1, 0, 0, 1
51, 228, 7, 2, 1, 0, 0, 0, 0, 1
78, 7, 2, 134, 2, 2, 203, 0, 0, 1
2, 36, 107, 0, 99, 99, 2, 0, 0, 1
2, 2, 50, 2, 2, 68, 192, 0, 0, 1
60, 36, 2, 152, 2, 24, 0, 0, 0, 1
2, 308, 2, 141, 19, 76, 2, 0, 0, 1
343, 13, 8, 34, 2, 2, 0, 0, 0, 1
21, 228, 2, 131, 52, 68, 2, 0, 0, 1
1, 28, 4, 268, 2, 2, 145, 0, 0, 1
2, 7, 165, 2, 25, 2, 0, 0, 0, 1
2, 7, 8, 2, 52, 83, 0, 0, 0, 1
12, 2, 300, 1, 49, 179, 10, 0, 0, 1
19, 7, 603, 2, 49, 2, 2, 0, 0, 1
1, 36, 386, 2, 1, 2, 12, 0, 0, 1
51, 36, 57, 62, 247, 26, 22, 0, 0, 1
12, 2, 1, 2, 2, 29, 0, 0, 0, 1
8, 7, 2, 8, 2, 0, 0, 0, 0, 1
2, 7, 4, 8, 2, 29, 92, 607, 0, 1
19, 7, 2, 2, 2, 2, 19, 2, 23, 1
26, 36, 12, 2, 1, 1, 609, 0, 0, 1
138, 137, 2, 610, 0, 0, 0, 0, 0, 1
19, 174, 2, 2, 17, 49, 4, 362, 0, 1
2, 2, 11, 8, 92, 23, 2, 0, 0, 1
8, 33, 2, 62, 210, 2, 54, 0, 0, 1
21, 150, 1, 2, 7, 2, 2, 0, 0, 1
2, 36, 8, 12, 1, 99, 2, 0, 0, 1
325, 28, 467, 2, 57, 2, 2, 12, 0, 1
19, 7, 23, 52, 54, 1, 88, 2, 0, 1
248, 116, 131, 0, 12, 17, 2, 5, 0, 1
213, 2, 0, 2, 0, 0, 0, 0, 0, 1
78, 7, 2, 2, 19, 2, 1, 0, 0, 1
8, 2, 2, 2, 152, 2, 2, 0, 0, 1
2, 106, 2, 2, 11, 0, 0, 0, 0, 1
2, 33, 2, 2, 92, 2, 21, 8, 0, 1
26, 36, 12, 2, 172, 2, 2, 50, 0, 1
2, 36, 2, 2, 145, 176, 0, 0, 0, 1
1, 2, 17, 23, 2, 2, 49, 367, 0, 1
2, 2, 2, 80, 360, 2, 2, 0, 0, 1
2, 36, 364, 178, 2, 1, 0, 0, 0, 1
2, 174, 167, 12, 49, 328, 2, 0, 0, 1
175, 2, 1, 2, 1, 2, 75, 73, 12, 1
106, 7, 98, 8, 2, 2, 2, 0, 0, 1
2, 7, 75, 2, 2, 23, 7, 507, 0, 1
60, 2, 2, 134, 87, 92, 8, 0, 1, 1
175, 2, 7, 4, 2, 2, 2, 0, 0, 1
2, 7, 42, 2, 2, 19, 151, 0, 0, 1
303, 150, 109, 2, 1, 2, 1, 0, 0, 1
2, 7, 78, 52, 171, 75, 12, 0, 0, 1
2, 295, 60, 2, 73, 12, 0, 0, 0, 1
2, 33, 469, 8, 68, 2, 1, 0, 0, 1
1, 36, 2, 68, 2, 8, 1, 0, 0, 1
22, 36, 2, 2, 69, 27, 2, 0, 0, 1
2, 118, 1, 2, 131, 19, 7, 96, 0, 1
95, 7, 2, 44, 2, 2, 44, 0, 0, 1
148, 2, 142, 2, 44, 2, 2, 171, 0, 1
2, 36, 57, 0, 35, 60, 2, 0, 0, 1
2, 7, 52, 62, 2, 2, 2, 0, 0, 1
1, 150, 22, 2, 2, 17, 263, 0, 0, 1
37, 72, 2, 118, 2, 75, 0, 2, 0, 1
2, 7, 218, 44, 2, 4, 221, 0, 0, 1
62, 28, 29, 2, 8, 2, 50, 0, 0, 1
120, 7, 34, 164, 198, 2, 2, 2, 0, 1
2, 7, 131, 75, 106, 2, 2, 0, 0, 1
2, 28, 131, 172, 5, 287, 1, 0, 0, 1
234, 150, 8, 178, 2, 2, 2, 2, 2, 1
2, 36, 339, 83, 175, 46, 0, 0, 0, 1
126, 111, 2, 12, 2, 2, 0, 0, 0, 1
2, 33, 9, 65, 2, 2, 0, 0, 0, 1
35, 150, 2, 441, 2, 75, 2, 0, 0, 1
2, 2, 2, 2, 111, 2, 2, 0, 0, 1
2, 36, 111, 2, 78, 2, 2, 0, 0, 1
175, 2, 130, 2, 19, 2, 8, 12, 0, 1
1, 28, 4, 210, 213, 2, 362, 0, 0, 1
2, 7, 2, 2, 25, 2, 2, 0, 0, 1
1, 2, 17, 2, 44, 2, 2, 0, 0, 1
2, 36, 57, 75, 8, 145, 22, 0, 0, 1
2, 36, 2, 12, 1, 2, 104, 0, 0, 1
145, 36, 62, 179, 2, 19, 0, 0, 0, 1
1, 2, 17, 62, 43, 2, 65, 0, 0, 1
75, 36, 49, 8, 0, 311, 49, 0, 0, 1
35, 36, 130, 17, 23, 19, 49, 0, 0, 1
34, 2, 631, 2, 131, 8, 2, 2, 0, 1
138, 36, 2, 0, 12, 1, 2, 0, 0, 1
62, 36, 2, 8, 2, 2, 23, 49, 0, 1
145, 36, 165, 2, 49, 2, 8, 2, 0, 1
12, 36, 2, 2, 2, 2, 2, 0, 0, 1
8, 1, 2, 40, 2, 0, 0, 0, 0, 1
2, 36, 52, 144, 20, 2, 92, 0, 0, 1
1, 18, 8, 2, 0, 0, 0, 0, 0, 1
446, 7, 131, 19, 17, 111, 2, 12, 0, 1
248, 7, 61, 61, 17, 350, 12, 0, 0, 1
2, 7, 339, 145, 1, 2, 19, 0, 0, 1
216, 49, 8, 27, 8, 75, 21, 8, 0, 1
2, 36, 14, 2, 0, 62, 2, 0, 0, 1
14, 36, 2, 2, 2, 2, 2, 213, 0, 1
8, 7, 2, 2, 17, 2, 2, 1, 0, 1
67, 36, 8, 62, 130, 0, 0, 0, 0, 1
111, 36, 0, 52, 19, 2, 2, 0, 0, 1
1, 76, 2, 8, 2, 17, 161, 61, 0, 1
106, 2, 2, 26, 57, 2, 161, 0, 0, 1
1, 2, 17, 161, 2, 2, 172, 0, 0, 1
14, 36, 2, 12, 17, 131, 19, 16, 427, 1
106, 2, 80, 2, 171, 2, 131, 19, 0, 1
2, 2, 239, 2, 38, 2, 0, 0, 0, 1
62, 28, 2, 106, 2, 17, 8, 111, 0, 1
2, 36, 8, 322, 2, 1, 2, 0, 0, 1
175, 2, 17, 23, 8, 8, 12, 0, 0, 1
1, 2, 17, 161, 2, 2, 0, 0, 0, 1
14, 36, 2, 2, 2, 2, 1, 0, 0, 1
65, 7, 8, 12, 2, 9, 0, 0, 0, 1
82, 28, 2, 44, 2, 518, 2, 0, 0, 1
176, 36, 2, 2, 2, 2, 0, 0, 0, 1
120, 174, 0, 2, 1, 0, 0, 0, 0, 1
2, 36, 96, 2, 2, 1, 0, 0, 0, 1
2, 2, 12, 93, 0, 0, 0, 0, 0, 1
2, 36, 2, 111, 2, 131, 19, 0, 0, 1
2, 228, 2, 131, 2, 17, 23, 2, 0, 1
2, 7, 92, 84, 64, 2, 2, 0, 0, 1
2, 7, 21, 1, 2, 449, 26, 0, 0, 1
2, 36, 2, 126, 63, 2, 2, 0, 0, 1
14, 28, 2, 2, 111, 2, 2, 2, 0, 1
1, 7, 8, 2, 2, 126, 63, 0, 0, 1
92, 23, 304, 2, 2, 2, 23, 2, 0, 1
22, 13, 57, 169, 2, 2, 2, 0, 0, 1
21, 150, 2, 2, 10, 2, 12, 0, 0, 1
106, 36, 2, 35, 596, 21, 2, 51, 0, 1
2, 36, 2, 2, 2, 2, 2, 0, 0, 1
73, 2, 174, 279, 2, 2, 0, 0, 0, 1
2, 228, 68, 16, 427, 2, 131, 19, 0, 1
2, 36, 165, 35, 2, 2, 101, 0, 0, 1
54, 231, 2, 2, 49, 76, 2, 0, 0, 1
2, 36, 167, 106, 2, 2, 2, 19, 0, 1
2, 33, 2, 83, 1, 0, 0, 0, 0, 1
20, 7, 2, 2, 42, 11, 0, 0, 0, 1
34, 36, 131, 8, 2, 8, 2, 0, 0, 1
21, 33, 2, 21, 2, 8, 165, 29, 0, 1
2, 36, 51, 2, 2, 2, 93, 0, 0, 1
1, 2, 13, 279, 2, 0, 2, 29, 0, 1
2, 2, 145, 125, 141, 11, 2, 101, 0, 1
1, 2, 116, 161, 2, 0, 0, 0, 0, 1
2, 76, 2, 632, 10, 2, 2, 0, 0, 1
12, 28, 2, 2, 8, 65, 2, 0, 0, 1
64, 2, 474, 2, 124, 2, 4, 2, 0, 1
2, 7, 145, 1, 2, 87, 2, 0, 0, 1
26, 36, 2, 2, 25, 36, 6, 172, 0, 1
133, 18, 73, 2, 2, 634, 49, 49, 0, 1
2, 36, 8, 72, 2, 2, 2, 249, 0, 1
12, 36, 2, 2, 2, 8, 2, 51, 0, 1
2, 76, 8, 29, 0, 0, 0, 0, 0, 1
2, 36, 172, 1, 2, 23, 192, 0, 0, 1
263, 106, 7, 8, 12, 2, 182, 0, 0, 1
169, 36, 145, 2, 2, 2, 27, 0, 0, 1
60, 2, 2, 2, 31, 2, 7, 0, 0, 1
1, 76, 369, 2, 25, 2, 172, 0, 0, 1
2, 33, 2, 38, 111, 2, 13, 2, 12, 1
2, 2, 95, 2, 26, 2, 131, 19, 0, 1
2, 36, 2, 23, 2, 131, 19, 0, 0, 1
8, 2, 2, 19, 1, 2, 2, 0, 0, 1
72, 7, 25, 2, 2, 2, 17, 5, 0, 1
2, 36, 2, 152, 2, 12, 149, 57, 2, 1
2, 2, 17, 2, 2, 2, 2, 1, 0, 1
21, 228, 2, 171, 2, 2, 110, 46, 0, 1
2, 80, 2, 2, 12, 50, 2, 1, 0, 1
273, 36, 17, 60, 2, 2, 106, 2, 0, 1
56, 7, 23, 12, 2, 8, 0, 0, 0, 1
2, 36, 1, 2, 17, 2, 0, 0, 0, 1
2, 36, 42, 49, 2, 2, 8, 0, 0, 1
2, 2, 8, 8, 2, 2, 2, 47, 0, 1
80, 355, 12, 2, 2, 20, 2, 145, 0, 1
2, 80, 1, 2, 62, 2, 2, 0, 0, 1
360, 2, 2, 2, 2, 2, 106, 653, 0, 1
29, 7, 2, 35, 38, 2, 0, 0, 0, 1
2, 2, 2, 2, 2, 75, 2, 0, 0, 1
2, 2, 8, 8, 286, 2, 12, 0, 0, 1
34, 36, 4, 2, 2, 120, 2, 427, 0, 1
2, 31, 2, 2, 24, 2, 1, 0, 0, 1
2, 2, 480, 49, 1, 0, 0, 0, 0, 1
65, 7, 8, 98, 32, 68, 8, 145, 0, 1
2, 8, 12, 2, 1, 0, 0, 0, 0, 1
1, 2, 7, 2, 2, 2, 106, 0, 0, 1
2, 31, 8, 8, 2, 233, 0, 0, 0, 1
51, 36, 2, 2, 0, 12, 0, 0, 0, 1
263, 7, 2, 21, 2, 2, 2, 0, 0, 1
14, 36, 2, 54, 2, 2, 36, 2, 2, 1
90, 7, 131, 8, 2, 2, 0, 0, 0, 1
65, 295, 2, 2, 2, 2, 2, 2, 0, 1
303, 28, 2, 1, 51, 0, 0, 0, 0, 1
248, 7, 8, 27, 17, 12, 125, 0, 0, 1
2, 348, 162, 2, 2, 0, 0, 0, 0, 1
171, 7, 25, 73, 1, 144, 0, 0, 0, 1
2, 7, 2, 2, 0, 0, 0, 0, 0, 1
1, 2, 2, 2, 7, 10, 2, 51, 0, 1
19, 2, 2, 161, 19, 0, 0, 0, 0, 1
378, 231, 17, 18, 2, 2, 162, 0, 0, 1
2, 36, 60, 2, 131, 19, 464, 250, 0, 1
145, 36, 134, 49, 40, 141, 41, 0, 0, 1
2, 36, 2, 213, 2, 20, 2, 90, 20, 1
193, 2, 1, 63, 7, 2, 0, 0, 0, 1
2, 33, 8, 2, 2, 2, 2, 0, 0, 1
2, 33, 7, 75, 2, 101, 2, 24, 0, 1
1, 246, 34, 51, 2, 8, 0, 0, 0, 1
2, 28, 446, 1, 46, 0, 0, 0, 0, 1
14, 2, 7, 12, 2, 1, 0, 0, 0, 1
20, 229, 52, 288, 17, 77, 1, 2, 0, 1
29, 36, 145, 8, 2, 2, 16, 19, 0, 1
19, 7, 8, 1, 2, 48, 1, 2, 88, 1
171, 7, 4, 1, 75, 2, 2, 1, 0, 1
1, 36, 182, 2, 2, 36, 2, 0, 0, 1
19, 7, 48, 2, 1, 88, 2, 0, 0, 1
2, 28, 2, 217, 2, 7, 2, 0, 0, 1
2, 7, 2, 75, 2, 2, 35, 0, 0, 1
80, 111, 22, 8, 34, 2, 29, 0, 0, 1
1, 7, 25, 2, 19, 49, 2, 2, 0, 1
21, 36, 2, 2, 7, 2, 2, 2, 0, 1
21, 150, 1, 2, 2, 2, 8, 21, 0, 1
21, 36, 1, 2, 2, 77, 2, 0, 0, 1
12, 36, 34, 34, 21, 21, 0, 0, 0, 1
2, 7, 2, 2, 2, 2, 0, 0, 0, 1
35, 73, 48, 12, 1, 2, 44, 2, 0, 1
2, 33, 23, 2, 174, 2, 0, 0, 0, 1
2, 2, 75, 2, 0, 0, 0, 0, 0, 1
2, 2, 52, 2, 417, 2, 213, 0, 0, 1
26, 28, 2, 2, 157, 0, 0, 0, 0, 1
60, 36, 2, 2, 2, 2, 17, 219, 0, 1
111, 28, 2, 1, 2, 46, 2, 0, 0, 1
2, 7, 62, 10, 6, 2, 75, 0, 0, 1
65, 7, 2, 8, 162, 2, 2, 0, 0, 1
26, 28, 118, 151, 2, 89, 1, 0, 0, 1
145, 13, 23, 2, 2, 8, 9, 0, 0, 1
2, 7, 2, 47, 1, 0, 0, 0, 0, 1
106, 36, 131, 19, 2, 2, 2, 213, 2, 1
77, 7, 2, 1, 26, 0, 0, 0, 0, 1
2, 8, 2, 2, 2, 12, 0, 0, 0, 1
22, 36, 124, 2, 145, 2, 27, 0, 0, 1
343, 87, 111, 23, 2, 0, 0, 0, 0, 1
2, 80, 2, 2, 2, 7, 72, 0, 0, 1
289, 36, 2, 12, 8, 19, 24, 0, 0, 1
504, 28, 2, 2, 26, 1, 417, 0, 0, 1
100, 228, 16, 63, 17, 117, 75, 2, 0, 1
2, 36, 2, 2, 6, 1, 0, 0, 0, 1
2, 2, 2, 65, 33, 2, 7, 92, 0, 1
2, 36, 2, 4, 2, 100, 2, 0, 0, 1
2, 132, 2, 213, 2, 0, 0, 0, 0, 1
14, 36, 2, 12, 2, 99, 2, 0, 0, 1
8, 7, 2, 2, 12, 2, 68, 0, 0, 1
26, 36, 12, 2, 17, 2, 0, 0, 0, 1
78, 320, 124, 2, 2, 0, 0, 0, 0, 1
65, 7, 2, 2, 25, 44, 2, 0, 0, 1
2, 2, 667, 2, 210, 1, 2, 0, 0, 1
53, 33, 8, 34, 2, 51, 2, 1, 0, 1
27, 2, 28, 2, 0, 0, 0, 0, 0, 1
2, 74, 26, 2, 288, 111, 0, 0, 0, 1
2, 33, 2, 2, 0, 0, 0, 0, 0, 1
145, 36, 2, 57, 113, 2, 2, 0, 0, 1
60, 33, 8, 218, 1, 2, 7, 2, 0, 1
2, 368, 2, 21, 0, 1, 0, 0, 0, 1
8, 2, 228, 2, 1, 2, 78, 0, 0, 1
60, 28, 2, 140, 2, 10, 2, 0, 0, 1
1, 2, 17, 75, 164, 2, 2, 0, 0, 1
2, 33, 149, 2, 2, 2, 83, 0, 0, 1
51, 150, 198, 203, 2, 2, 7, 0, 0, 1
1, 36, 2, 2, 530, 2, 2, 2, 0, 1
2, 36, 2, 2, 2, 301, 2, 2, 0, 1
51, 150, 2, 203, 2, 131, 19, 0, 0, 1
19, 229, 42, 21, 2, 1, 2, 100, 0, 1
1, 2, 17, 1, 2, 2, 2, 0, 0, 1
292, 80, 2, 2, 68, 2, 1, 0, 0, 1
78, 33, 415, 8, 8, 2, 2, 0, 0, 1
26, 36, 2, 2, 27, 38, 27, 2, 0, 1
12, 36, 38, 23, 2, 2, 12, 0, 0, 1
504, 36, 2, 2, 6, 26, 1, 0, 0, 1
51, 36, 2, 2, 12, 2, 2, 0, 0, 1
1, 2, 17, 49, 2, 12, 2, 2, 0, 1
75, 80, 19, 2, 17, 69, 268, 0, 0, 1
2, 2, 38, 100, 2, 2, 124, 0, 0, 1
213, 7, 2, 34, 0, 0, 0, 0, 0, 1
325, 36, 2, 2, 2, 0, 0, 0, 0, 1
1, 7, 503, 2, 2, 75, 2, 0, 0, 1
106, 36, 60, 2, 2, 111, 2, 131, 19, 1
19, 7, 52, 8, 54, 1, 88, 2, 0, 1
2, 36, 19, 2, 5, 2, 0, 0, 0, 1
2, 36, 2, 71, 2, 2, 0, 0, 0, 1
325, 2, 92, 2, 2, 22, 2, 1, 0, 1
1, 7, 2, 2, 24, 2, 82, 0, 0, 1
19, 2, 33, 339, 209, 46, 25, 54, 1, 1
2, 36, 2, 310, 8, 23, 2, 0, 0, 1
1, 28, 2, 2, 24, 2, 131, 19, 0, 1
1, 36, 2, 96, 176, 2, 0, 0, 0, 1
24, 174, 31, 2, 2, 2, 0, 0, 0, 1
2, 36, 2, 2, 218, 2, 2, 0, 0, 1
2, 228, 2, 2, 87, 8, 2, 19, 0, 1
2, 33, 2, 2, 2, 2, 0, 0, 0, 1
1, 36, 8, 0, 40, 2, 2, 0, 0, 1
1, 678, 19, 2, 144, 1, 0, 0, 0, 1
2, 28, 17, 8, 131, 19, 2, 0, 0, 1
2, 2, 80, 2, 19, 17, 131, 19, 0, 1
2, 2, 482, 36, 25, 80, 2, 27, 0, 1
35, 150, 2, 2, 2, 2, 0, 0, 0, 1
14, 2, 2, 2, 2, 2, 36, 75, 2, 1
1, 36, 141, 2, 2, 2, 1, 0, 0, 1
60, 36, 2, 2, 2, 0, 0, 0, 0, 1
2, 2, 2, 8, 161, 144, 0, 0, 0, 1
60, 235, 2, 8, 152, 56, 0, 0, 0, 1
2, 36, 23, 42, 75, 2, 145, 26, 0, 1
14, 2, 2, 8, 2, 8, 2, 0, 0, 1
171, 80, 2, 203, 131, 24, 24, 0, 0, 1
67, 36, 8, 8, 2, 130, 0, 0, 0, 1
51, 28, 2, 2, 67, 2, 19, 0, 0, 1
145, 36, 1, 2, 116, 17, 2, 0, 0, 1
2, 80, 377, 31, 12, 8, 1, 0, 0, 1
60, 308, 75, 2, 49, 75, 145, 0, 0, 1
14, 36, 49, 7, 10, 2, 2, 0, 0, 1
24, 174, 8, 2, 75, 2, 8, 0, 0, 1
26, 36, 2, 57, 27, 49, 2, 0, 0, 1
12, 36, 2, 17, 210, 27, 2, 2, 2, 1
2, 36, 2, 100, 2, 441, 268, 1, 0, 1
75, 106, 2, 2, 16, 2, 2, 19, 0, 1
20, 7, 2, 2, 19, 17, 19, 151, 0, 1
8, 31, 2, 2, 8, 225, 0, 0, 0, 1
106, 36, 12, 2, 2, 2, 97, 2, 0, 1
1, 2, 131, 19, 2, 2, 106, 0, 0, 1
2, 7, 233, 2, 2, 2, 0, 0, 0, 1
8, 2, 210, 1, 2, 8, 2, 0, 0, 1
78, 2, 7, 374, 2, 12, 0, 0, 0, 1
2, 33, 131, 95, 27, 152, 0, 0, 0, 1
2, 295, 60, 2, 2, 2, 131, 19, 0, 1
161, 7, 131, 2, 17, 2, 2, 0, 0, 1
2, 7, 49, 2, 2, 2, 2, 2, 0, 1
2, 28, 109, 246, 19, 2, 0, 0, 0, 1
29, 2, 28, 8, 40, 1, 1, 0, 0, 1
145, 28, 2, 12, 72, 2, 2, 0, 0, 1
2, 36, 2, 2, 0, 0, 0, 0, 0, 1
35, 2, 2, 225, 17, 75, 2, 0, 0, 1
2, 228, 2, 131, 19, 2, 17, 52, 2, 1
1, 80, 2, 2, 545, 2, 0, 0, 0, 1
2, 7, 2, 252, 530, 6, 71, 0, 0, 1
2, 7, 2, 2, 2, 2, 0, 152, 0, 1
8, 7, 2, 12, 26, 364, 2, 0, 0, 1
1, 304, 2, 2, 1, 1, 0, 0, 0, 1
2, 583, 8, 2, 96, 1, 110, 2, 2, 1
106, 36, 23, 2, 2, 2, 131, 19, 0, 1
65, 2, 2, 2, 2, 2, 49, 145, 0, 1
125, 36, 2, 62, 99, 2, 1, 0, 0, 1
8, 33, 4, 1, 2, 218, 2, 0, 0, 1
62, 36, 2, 72, 2, 2, 2, 0, 0, 1
2, 361, 2, 2, 2, 2, 23, 145, 0, 1
14, 36, 2, 2, 2, 11, 2, 0, 0, 1
2, 7, 78, 2, 2, 12, 0, 0, 0, 1
2, 36, 23, 21, 1, 2, 2, 0, 0, 1
78, 2, 2, 17, 131, 19, 2, 0, 0, 1
2, 36, 2, 8, 145, 2, 131, 19, 0, 1
2, 36, 440, 2, 2, 0, 0, 0, 0, 1
87, 80, 111, 26, 2, 19, 151, 0, 0, 1
2, 7, 100, 2, 2, 2, 152, 0, 0, 1
2, 36, 2, 19, 2, 8, 2, 0, 0, 1
2, 36, 12, 8, 8, 2, 8, 131, 19, 1
10, 49, 2, 2, 101, 2, 0, 0, 0, 1
34, 49, 2, 2, 2, 0, 0, 0, 0, 1
106, 36, 2, 2, 2, 111, 2, 131, 19, 1
35, 36, 2, 99, 2, 2, 2, 0, 0, 1
2, 228, 2, 8, 2, 8, 2, 0, 0, 1
2, 36, 2, 2, 28, 2, 7, 83, 0, 1
2, 36, 60, 178, 2, 2, 0, 0, 0, 1
8, 7, 2, 8, 41, 2, 2, 0, 0, 1
1, 409, 2, 5, 2, 2, 1, 0, 0, 1
75, 8, 2, 2, 111, 110, 2, 2, 0, 1
26, 2, 2, 80, 2, 2, 2, 0, 47, 1
2, 7, 57, 2, 40, 8, 2, 0, 0, 1
2, 33, 2, 2, 89, 0, 0, 0, 0, 1
106, 28, 2, 2, 12, 2, 131, 19, 0, 1
14, 2, 4, 2, 44, 2, 0, 0, 0, 1
14, 49, 2, 72, 309, 46, 0, 0, 0, 1
23, 36, 2, 2, 52, 2, 0, 0, 0, 1
35, 28, 8, 25, 1, 2, 0, 0, 0, 1
106, 228, 2, 2, 8, 145, 2, 131, 19, 1
22, 36, 60, 213, 2, 131, 19, 0, 0, 1
2, 2, 2, 2, 8, 2, 49, 0, 0, 1
2, 106, 441, 2, 1, 2, 2, 2, 0, 1
2, 81, 2, 2, 2, 49, 1, 0, 0, 1
2, 33, 95, 289, 2, 8, 2, 0, 0, 1
1, 329, 8, 150, 0, 0, 0, 0, 0, 1
2, 28, 39, 2, 2, 2, 0, 0, 0, 1
266, 36, 2, 2, 12, 2, 134, 0, 0, 1
1, 228, 2, 77, 2, 0, 0, 0, 0, 1
82, 2, 2, 2, 10, 8, 189, 110, 0, 1
2, 33, 38, 22, 145, 2, 2, 0, 0, 1
2, 106, 8, 2, 2, 63, 44, 2, 51, 1
51, 396, 2, 23, 214, 2, 8, 0, 0, 1
106, 49, 11, 80, 2, 131, 19, 0, 0, 1
2, 7, 2, 12, 17, 145, 26, 0, 0, 1
22, 36, 2, 17, 8, 176, 0, 0, 0, 1
2, 7, 80, 23, 2, 131, 19, 0, 0, 1
29, 36, 2, 19, 2, 2, 1, 0, 0, 1
60, 486, 87, 16, 2, 12, 2, 8, 0, 1
343, 36, 40, 8, 2, 19, 0, 0, 0, 1
145, 36, 441, 2, 2, 10, 2, 2, 0, 1
82, 36, 3, 2, 2, 1, 0, 0, 0, 1
14, 36, 258, 77, 1, 2, 0, 0, 0, 1
82, 2, 68, 2, 2, 2, 2, 0, 0, 1
14, 36, 178, 2, 2, 131, 19, 0, 0, 1
1, 212, 19, 17, 2, 8, 2, 225, 0, 1
26, 36, 2, 96, 26, 2, 2, 0, 0, 1
2, 36, 2, 2, 57, 2, 0, 0, 0, 1
100, 7, 2, 2, 19, 2, 2, 131, 19, 1
2, 2, 2, 2, 2, 8, 18, 101, 0, 1
2, 216, 87, 452, 2, 2, 0, 0, 0, 1
2, 36, 40, 217, 154, 2, 36, 2, 0, 1
145, 36, 131, 31, 2, 2, 23, 8, 0, 1
2, 2, 38, 8, 89, 1, 75, 2, 10, 1
2, 28, 19, 2, 268, 2, 2, 0, 0, 1
50, 36, 339, 145, 2, 131, 19, 0, 0, 1
50, 36, 2, 8, 2, 44, 68, 0, 0, 1
2, 80, 210, 141, 75, 2, 1, 0, 0, 1
2, 7, 14, 21, 8, 131, 19, 0, 0, 1
62, 2, 80, 2, 131, 272, 0, 0, 0, 1
2, 2, 57, 4, 2, 213, 0, 0, 0, 1
10, 7, 2, 2, 2, 19, 1, 0, 0, 1
1, 7, 2, 2, 137, 106, 0, 0, 0, 1
